ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PI,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PI,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PI,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PI,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PI,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PI,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PI,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PI,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PI,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PI,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PI,Number_Object_Number
1,63,4.53054096,4.201495407,78.75698492,30.22452133,0.056137942,0.033081561,0.031174183,0.001205463,0.197980725,0.038206986,0.047104601,0.036514841,0.162050813,0.040268559,0.034850315,0.032319195,0.089091612,0.034190635,0.093263142,0.034180209,0.027069505,0.027069505,0.027069505,0.027069505,0.004653872,0.001592627,0.036260041,0.001743109,0.120408945,0.035431448,63
1,64,4.586846728,4.025329998,36.93325713,19.39386593,0.046066988,0.031845577,0.016250856,0.001037616,0.587052947,0.079923576,0.047425039,0.039047837,0.104997329,0.039047837,0.037291437,0.03272626,0.062811662,0.032982765,0.062577248,0.032791637,0.029953459,0.02902266,0.029953459,0.02902266,0.00468208,0.002093216,0.019595355,0.001652992,0.078187227,0.033890288,64
1,65,4.775219344,4.071702154,66.16052471,24.41652557,0.059388113,0.033192188,0.028885327,0.001007095,0.351128998,0.093590062,0.06053254,0.037827116,0.1657435,0.038849469,0.039141142,0.033374608,0.09279176,0.034244776,0.096437018,0.034088656,0.031570915,0.028610665,0.031570915,0.028610665,0.005873305,0.001726018,0.036425486,0.001642774,0.121564813,0.035198748,65
1,66,4.099412533,3.571114685,38.57376978,18.39342339,0.049496453,0.032349128,0.021065081,0.001136798,0.52291432,0.145148891,0.052857254,0.037613489,0.122270539,0.038498513,0.037957523,0.033065877,0.070261876,0.033503503,0.068551153,0.033463035,0.030029755,0.02949569,0.030029755,0.02949569,0.005935954,0.001891014,0.025053411,0.001645298,0.092015713,0.03463798,66
1,67,3.934203118,3.338048365,38.8050356,17.05180443,0.051407646,0.031845577,0.022873275,0.000991836,0.070008277,0.166198838,0.05041581,0.039459832,0.136263072,0.050232701,0.038570619,0.032725964,0.075203557,0.033046133,0.076112002,0.032776378,0.030548561,0.02854963,0.030548561,0.028381782,0.004834586,0.001858297,0.02714767,0.002186738,0.096742198,0.033859771,67
1,68,4.713725517,4.248142214,76.17094685,24.99548342,0.053555351,0.032909896,0.046234831,0.001197834,0.540250363,0.277667237,0.054932479,0.038178071,0.214221403,0.039581902,0.036540508,0.032931335,0.103073,0.033823388,0.104402229,0.034241244,0.028488593,0.026489662,0.028488593,0.026489662,0.005475114,0.002815472,0.050340918,0.00225386,0.1454757,0.035358969,68
1,69,5.211947832,3.764034502,84.33910121,24.7403983,0.054734113,0.031128405,0.0550927,0.001533531,0.70523491,0.153714963,0.069077589,0.034897383,0.221866176,0.038986802,0.042720884,0.030852742,0.111707419,0.032768739,0.108140688,0.032494087,0.031586174,0.028091859,0.031586174,0.027878232,0.00670144,0.001207142,0.056850477,0.002149077,0.165491715,0.034397651,69
1,70,4.402975511,3.588265818,45.86768905,20.82169837,0.054718853,0.031570915,0.015365832,0.000808731,0.552496376,0.076269571,0.05728237,0.035965513,0.129442289,0.037918668,0.039312281,0.032038088,0.071556457,0.032483149,0.073205158,0.032379646,0.031448845,0.029068436,0.031448845,0.029068436,0.005318018,0.00125713,0.021793293,0.001316579,0.086667432,0.033188373,70
1,71,4.02148471,3.252414741,38.80364695,15.58187233,0.054272526,0.032108799,0.02651255,0.001220722,0.159478887,0.101435761,0.058655679,0.037994966,0.157228962,0.037994966,0.040214847,0.032524147,0.082736987,0.033223608,0.084771495,0.033295184,0.032303348,0.027664607,0.032303348,0.027664607,0.005624181,0.002525076,0.03184498,0.001841346,0.107713437,0.034531165,71
1,72,4.633417273,3.861753274,41.71656374,18.99389645,0.050812542,0.03150988,0.020035096,0.001266502,0.191189434,0.217534182,0.051865414,0.038010225,0.135317013,0.039047837,0.039266248,0.032726723,0.07242459,0.032975515,0.073411152,0.03262379,0.030090792,0.029373618,0.030090792,0.029053178,0.005254584,0.002108773,0.024945227,0.001971332,0.091294728,0.034225985,72
1,73,3.967956055,3.555550488,48.32005803,18.68888391,0.055146106,0.032833599,0.030487524,0.001548791,0.467384377,0.410627556,0.048371099,0.052323185,0.184603646,0.052323185,0.038153424,0.034187985,0.089316189,0.034545072,0.08736553,0.034546427,0.030365454,0.025528343,0.030365454,0.025528343,0.004691333,0.00534867,0.039407626,0.003247105,0.115468835,0.035877775,73
1,74,4.561684588,3.94042878,76.43971928,24.3607081,0.053711757,0.032444496,0.048065919,0.001205463,0.747054248,0.222389781,0.055207141,0.036972608,0.199633777,0.038773175,0.036787779,0.031777651,0.104855582,0.033416609,0.10611124,0.033737697,0.028412299,0.026413366,0.028412299,0.026413366,0.005461113,0.002551836,0.05167774,0.002088473,0.150713354,0.03487831,74
1,75,4.577981247,4.325047709,74.40379961,27.5082018,0.056630045,0.033615626,0.028664075,0.001190204,0.170511349,0.214478667,0.049790189,0.039993897,0.172869459,0.04119936,0.035765478,0.033789435,0.093825725,0.034688779,0.102800034,0.034622721,0.027328908,0.028305486,0.027328908,0.028305486,0.004536053,0.00253867,0.038582988,0.001963666,0.125238419,0.035965513,75
1,76,4.498466492,4.213321133,74.16798656,27.13307402,0.047333486,0.032791637,0.037918665,0.001327537,0.243652019,0.212592062,0.050110627,0.038391698,0.201174945,0.039826047,0.035144269,0.032916571,0.093175863,0.034086776,0.099061571,0.034027617,0.028915847,0.029449912,0.028915847,0.028595407,0.003508297,0.002077623,0.042821115,0.001926175,0.129594877,0.035431448,76
1,77,5.802548278,4.431174194,82.50827811,27.89897012,0.056187533,0.0315671,0.033730064,0.001029983,0.181151891,0.178812737,0.069245443,0.037048906,0.200152591,0.037048906,0.041744952,0.031878951,0.09650091,0.032630374,0.103173878,0.032692455,0.033447776,0.028091859,0.033447776,0.027985046,0.005776535,0.00165905,0.039271129,0.001522425,0.129533842,0.033661403,77
1,78,4.693843003,3.68438239,74.74750905,22.5915313,0.053101397,0.030930037,0.045220109,0.001083391,0.297785833,0.238598787,0.053238727,0.035873961,0.22615397,0.035904478,0.038792091,0.030449441,0.105724907,0.031954075,0.093095291,0.032318607,0.031403068,0.024246586,0.031403068,0.024246586,0.005116032,0.002139836,0.057159266,0.001844062,0.155642021,0.033237964,78
1,79,4.408682372,3.828335986,43.59395749,20.53600365,0.047142748,0.032516975,0.019928277,0.001052875,0.167030261,0.073117294,0.056595713,0.036942091,0.12956436,0.039917603,0.038672652,0.033581895,0.071465504,0.03366558,0.074982837,0.033554588,0.029617762,0.030395972,0.029617762,0.030243382,0.005200407,0.001326206,0.024464278,0.00160506,0.09114977,0.034630351,79
1,80,6.016708646,4.337331202,75.09877174,27.33397427,0.0578851,0.03138781,0.02203403,0.000808731,0.082082505,0.07240573,0.107896544,0.036575876,0.161287859,0.036804762,0.043917581,0.031659352,0.088455562,0.032195494,0.096429389,0.032318607,0.031769283,0.028091859,0.031769283,0.027862974,0.013704119,0.001557323,0.031195786,0.001267395,0.114030672,0.033062484,80
1,81,5.407171734,4.584649447,88.05004958,31.57364778,0.057450218,0.033669032,0.038605329,0.001983672,0.284568813,0.267290304,0.065323874,0.039917603,0.209079117,0.041596092,0.039758616,0.033710658,0.09893264,0.035476009,0.099397272,0.035477225,0.030792706,0.028900588,0.030792706,0.028824292,0.00547871,0.002542353,0.043800394,0.002584993,0.136194393,0.037659265,81
1,82,3.900953691,3.404898165,64.59407957,19.55519955,0.054116121,0.030899519,0.048294812,0.001403831,0.050840259,0.298316368,0.049027238,0.037735563,0.201968417,0.037735563,0.036119942,0.031526835,0.10659089,0.032269306,0.11149767,0.03215076,0.028488593,0.026321813,0.028488593,0.026321813,0.005129605,0.002451181,0.051832083,0.002037595,0.152513929,0.033791102,82
1,83,3.526482053,3.505317794,43.09642181,18.73109032,0.042313267,0.032608531,0.035172049,0.001693752,0.442627371,0.371678937,0.047974367,0.040238041,0.157824069,0.040787365,0.033268699,0.033069036,0.078643105,0.034180822,0.07507439,0.034210727,0.027298391,0.026932174,0.027298391,0.026184482,0.004174614,0.003306859,0.037445699,0.002861418,0.11338979,0.036133364,83
1,84,3.951964598,3.49709319,80.298848,18.68010993,0.047676815,0.03309682,0.055146102,0.00090028,0.254334703,0.093903886,0.050858319,0.036209658,0.468757153,0.038162813,0.03799966,0.033625896,0.145997905,0.033963836,0.094346531,0.0339971,0.030701153,0.027542535,0.030701153,0.027542535,0.004085009,0.00179559,0.120858807,0.001520354,0.219996952,0.034882125,84
1,85,4.570077054,3.477271685,40.8989091,17.00267041,0.056736857,0.032093537,0.02276646,0.001022357,0.36042685,0.127163309,0.066117339,0.036224917,0.147035941,0.038147554,0.043113934,0.03280445,0.079724969,0.033143607,0.08020905,0.033035781,0.031921875,0.030014496,0.031921875,0.028763257,0.007370973,0.00151227,0.027294746,0.001451179,0.102197297,0.0341001,85
1,86,4.096299689,3.459891671,40.17865266,16.94158852,0.047726407,0.032303348,0.029060807,0.001197834,0.293683497,0.184469944,0.072983898,0.038727399,0.160921648,0.038727399,0.039012378,0.032951349,0.079247836,0.033415362,0.080544747,0.033402,0.030014496,0.027954528,0.030014496,0.027954528,0.006842239,0.002539987,0.032316602,0.001897694,0.105203325,0.03464561,86
1,87,4.931548033,3.891554145,122.5328602,26.33774327,0.055367362,0.029335469,0.064080261,0.003013656,0.574595834,0.591060141,0.070405126,0.041397728,0.503944457,0.042175937,0.038831087,0.030642159,0.151837497,0.032636609,0.108468756,0.032852676,0.031357288,0.026031891,0.031357288,0.024856947,0.00664233,0.003366434,0.11848713,0.003583669,0.220313579,0.035420004,87
1,88,3.80236516,3.18933396,39.78193327,14.8111544,0.053574424,0.032028686,0.035812926,0.001571681,0.089165739,0.245925781,0.053101398,0.03807126,0.177248806,0.038773175,0.03960797,0.033222229,0.090413485,0.033661715,0.090653852,0.034210727,0.030853743,0.027466239,0.030853743,0.02716106,0.005524563,0.003198358,0.039322885,0.00253878,0.125078201,0.035446707,88
1,89,4.308094921,4.867170231,79.95770207,28.38730461,0.054894332,0.03167773,0.042015724,0.001480125,0.381754639,1.304949391,0.046829939,0.131212324,0.182986185,0.131212324,0.035900791,0.040559752,0.099326338,0.035263732,0.100221254,0.033356223,0.029098954,0.025848784,0.029098954,0.024780652,0.004217916,0.023026626,0.045492624,0.011635247,0.140497446,0.034725718,89
1,90,5.350453984,4.486427117,155.6176242,36.52193495,0.062226292,0.034622721,0.074219886,0.00189212,1.017415173,0.271231721,0.051407646,0.038422216,0.429083705,0.043656062,0.038217528,0.032045908,0.154997634,0.036376429,0.125719085,0.036881056,0.029861907,0.026169222,0.029861907,0.026169222,0.003899357,0.002401993,0.108009726,0.003103066,0.226428628,0.038513772,90
1,91,4.791668594,3.833066322,43.01037619,20.00463881,0.05024033,0.031418327,0.019996949,0.001129167,0.45736866,0.144205104,0.073594265,0.035309378,0.117006183,0.037277792,0.039275972,0.031418576,0.069935571,0.032527868,0.070443273,0.032585641,0.030975815,0.02713054,0.030975815,0.026810102,0.006586832,0.001715046,0.022922555,0.001713819,0.089879453,0.033630885,91
1,92,4.223865123,3.557946153,38.57489902,19.966003,0.052365148,0.031712063,0.011665523,0.000839248,0.213010856,0.093076052,0.049149308,0.034821089,0.095628291,0.036636911,0.038398774,0.032344965,0.062928057,0.032570967,0.064377815,0.032562751,0.02980087,0.030060273,0.02980087,0.029480431,0.005364874,0.001118412,0.01593489,0.001181968,0.075654231,0.033398185,92
1,93,3.871641111,1.480979631,8.293247886,2.869748995,0.050679026,0.029983979,0.036324101,0.000923172,0.932869492,0.12309037,0.159441516,0.035812926,0.159441516,0.035812926,0.08065919,0.030853742,0.089174708,0.030857516,0.0896849,0.030975815,0.029373618,0.028046083,0.029373618,0.028046083,0.045259954,0.001790041,0.038654001,0.001526737,0.124563208,0.031689174,93
1,94,4.860242652,4.23718627,61.88235301,24.06585807,0.051300831,0.03245594,0.032227054,0.001449607,0.057708721,0.077909075,0.05384909,0.037949186,0.170382231,0.039078355,0.037970646,0.033103018,0.087404453,0.033991325,0.091248952,0.033844512,0.03059434,0.029846648,0.03059434,0.029541466,0.005192309,0.001778913,0.036179212,0.001857265,0.117586024,0.035370413,94
1,95,3.84766919,3.39610897,39.60378428,17.82491807,0.048752576,0.03186084,0.022873279,0.000885021,0.311830377,0.018684374,0.047531854,0.034805831,0.125368118,0.036346991,0.036298766,0.032038764,0.072801074,0.032766394,0.074479289,0.032745861,0.029114215,0.029053178,0.029114215,0.029053178,0.004346038,0.001203858,0.026238151,0.001245453,0.095216297,0.033646144,95
1,96,3.568398571,3.198992921,27.68567946,15.14792101,0.043060961,0.032295719,0.018142978,0.001289386,0.413001172,0.151565496,0.069871061,0.036896314,0.106370643,0.037674524,0.036787614,0.032979308,0.061387316,0.033587408,0.059983214,0.033592738,0.026932174,0.0299382,0.026932174,0.0299382,0.008458067,0.001538084,0.020598705,0.001673098,0.079262989,0.034866866,96
1,97,4.535439091,4.20355534,81.94721912,27.6677043,0.047150377,0.033142596,0.049774937,0.001815822,0.792785456,0.355906094,0.056351569,0.039429314,0.252552062,0.040451668,0.035995548,0.03336155,0.103468711,0.03493397,0.101152055,0.034622721,0.02885481,0.028442817,0.02885481,0.028442817,0.004898983,0.002541203,0.057769427,0.002413273,0.144808114,0.036835279,97
1,98,4.770031285,4.116029618,74.28233773,24.15487918,0.060826275,0.029957274,0.03727017,0.001594566,0.18100161,0.748209214,0.052307926,0.078034639,0.17392233,0.078034639,0.039750261,0.034300247,0.099707836,0.032422657,0.103845272,0.031425957,0.030136568,0.025162127,0.030136568,0.025162127,0.005350943,0.010842634,0.041221624,0.005439206,0.136751354,0.033188373,98
1,99,3.959624643,3.493873497,40.88500807,18.48896015,0.047455559,0.032013427,0.024887465,0.000900283,0.531461499,0.128823702,0.052292667,0.035873961,0.135561153,0.037155718,0.036663191,0.032350681,0.072749125,0.032898506,0.068314642,0.032944229,0.030075531,0.028427558,0.030075531,0.028427558,0.004764685,0.001607851,0.028870608,0.001434951,0.097322043,0.033813994,99
1,100,6.977386124,4.831967652,61.31541925,25.63300526,0.049828338,0.033787288,0.031715877,0.001373313,0.884298939,0.061004484,0.154131383,0.039169908,0.159868777,0.040207524,0.049136522,0.034027941,0.084108943,0.035161873,0.084832534,0.035095751,0.029983979,0.030426489,0.029983979,0.030426489,0.030603638,0.001867245,0.036030187,0.001964127,0.114221409,0.036560617,100
1,101,7.135210201,3.674311442,55.1672848,17.34996572,0.047737852,0.028053712,0.041382469,0.001327535,0.400813385,0.245307018,0.169924468,0.035217822,0.182879373,0.035217822,0.056182757,0.028931586,0.093503873,0.029406722,0.097032122,0.02932784,0.030991074,0.025391012,0.030991074,0.024597544,0.039629484,0.001936797,0.04293329,0.001846575,0.13346304,0.0307393,101
1,102,2.584451057,2.136446176,14.05931184,7.68700696,0.041779203,0.031391624,0.015251392,0.000968948,0.325863565,0.110069114,0.080064088,0.036240175,0.090470739,0.036240175,0.039158349,0.032370397,0.059321991,0.032434629,0.061661707,0.032402534,0.026215,0.029526208,0.026215,0.029526208,0.012454137,0.001742163,0.018302225,0.001396028,0.075074388,0.033306628,102
1,103,4.396383611,3.818036186,38.82229349,19.06256203,0.051441978,0.032467384,0.015114062,0.001083391,0.021648811,0.156662839,0.058777753,0.037262533,0.124010071,0.03759823,0.038564769,0.033491545,0.068469653,0.033620039,0.070862897,0.033539329,0.030502785,0.030624857,0.030502785,0.029236287,0.005778109,0.001458655,0.021099782,0.001487565,0.083566032,0.03463798,103
1,104,3.602716114,5.698374942,28.87574583,20.15092706,0.046944382,0.033936065,0.019493401,0.003173877,0.071147043,1.927232833,0.068986036,0.204608232,0.11609064,0.204608232,0.038326767,0.06062101,0.066381025,0.04632397,0.065857939,0.036270697,0.028824292,0.032242313,0.028824292,0.030701153,0.009088318,0.041876007,0.023131892,0.027626103,0.08576715,0.042660411,104
1,105,4.022003517,3.713069364,38.58799122,19.76943626,0.048512245,0.032509346,0.013397418,0.000953689,0.184950073,0.069898993,0.05255207,0.036774244,0.106889449,0.037613489,0.035910746,0.033152405,0.065292709,0.033450823,0.069687955,0.03339437,0.028381782,0.029739834,0.028381782,0.029739834,0.005414952,0.001287674,0.019472986,0.001340849,0.08078889,0.034378577,105
1,106,4.906858929,3.928389428,69.85165184,23.35732062,0.05044251,0.031040665,0.038162809,0.001396202,0.437806057,0.178274652,0.048096437,0.035172045,0.234851599,0.036560617,0.038943325,0.031177694,0.096881625,0.032395729,0.104829483,0.032562751,0.031891357,0.026153963,0.031891357,0.026153963,0.003033291,0.001882133,0.044200936,0.001908867,0.129587248,0.033844512,106
1,107,4.918898299,4.21586941,79.25789297,27.7345389,0.055500877,0.032516975,0.039848933,0.001335165,0.628507245,0.199272134,0.055298697,0.036011294,0.175448239,0.046250094,0.037837679,0.032429765,0.097488183,0.034113824,0.10001526,0.033714809,0.028442817,0.028305486,0.028442817,0.028305486,0.005836608,0.001692025,0.042665142,0.002466095,0.137396052,0.035336081,107
1,108,3.708613722,3.697566196,45.20650038,18.93983372,0.037178609,0.032349128,0.035973145,0.001480125,1.401471531,0.159198869,0.046692606,0.037933927,0.172228575,0.039642937,0.032531699,0.032434791,0.080870305,0.033881635,0.070572976,0.033745326,0.025101092,0.028641185,0.025101092,0.028641185,0.003926767,0.001946371,0.045246822,0.002011268,0.118955517,0.03534371,108
1,109,4.252384223,3.032272849,37.85500883,14.83762883,0.055996794,0.03081941,0.023781188,0.000991836,0.134586147,0.079779828,0.06164645,0.035568781,0.143038064,0.035629816,0.043839013,0.031260545,0.081059976,0.031772224,0.084168762,0.031723507,0.035461966,0.028137637,0.035461966,0.028137637,0.005966458,0.001680398,0.027510327,0.001438342,0.103784235,0.032852676,109
1,110,8.83527885,17.64750143,145.0889144,184.7022203,0.057370108,0.034531165,0.021911955,0.025413901,1.894292076,7.562056203,0.085618369,0.247241929,0.295094222,0.396398872,0.039094154,0.07808629,0.089175731,0.113523184,0.083550774,0.057549402,0.029556725,0.028015565,0.029556725,0.028015565,0.009435825,0.06568467,0.045544619,0.100605069,0.102929734,0.178557266,110
1,111,5.117738616,3.901091024,50.40795007,20.44408341,0.055256732,0.031815059,0.022781722,0.001068132,0.14443555,0.237734149,0.069962613,0.038101777,0.141695276,0.038208593,0.043741356,0.033342658,0.081172222,0.032921229,0.085084304,0.032745861,0.034485389,0.029709315,0.034485389,0.02932784,0.006407095,0.001922469,0.027437916,0.001593579,0.103376061,0.033951323,111
1,112,4.589333944,3.897047376,47.66472875,22.73626314,0.054413673,0.03245594,0.015671015,0.001159687,0.049119151,0.12485345,0.052613109,0.039093614,0.111039899,0.039093614,0.038892661,0.033025825,0.070509954,0.033633525,0.073792629,0.033478294,0.030991074,0.029007401,0.030991074,0.029007401,0.005054648,0.00174017,0.020457698,0.001621615,0.086854354,0.034882125,112
1,113,4.001846343,3.033661408,37.48123907,15.68599988,0.050316626,0.028889144,0.021797512,0.001174944,0.262224821,0.179675053,0.057221331,0.03292897,0.12343023,0.035446707,0.038479292,0.029169821,0.071940958,0.030107485,0.073022049,0.030167086,0.030029755,0.02558938,0.030029755,0.02558938,0.005968757,0.001581247,0.024817868,0.001722065,0.094010836,0.031261921,113
1,114,5.866315722,4.587640187,89.64809655,32.20688189,0.067872129,0.031601433,0.021118484,0.001022354,0.310832395,0.198650937,0.06117342,0.038117036,0.147982001,0.045960173,0.041312083,0.032307325,0.091105789,0.032730571,0.097764552,0.032562751,0.032883193,0.02870222,0.032883193,0.02870222,0.005073655,0.002130324,0.030249245,0.001740944,0.11549554,0.033646144,114
1,115,4.733577494,3.894895861,39.85461204,20.05133145,0.049973298,0.031616695,0.015060656,0.001342792,0.292408929,0.123693873,0.064667732,0.037155718,0.100709543,0.037521936,0.038799816,0.031925376,0.065550349,0.032979164,0.068253607,0.03292897,0.030792706,0.028198672,0.030792706,0.028198672,0.005442633,0.001837065,0.01858771,0.001761192,0.081696801,0.034287021,115
1,116,2.885114849,2.831357297,14.5426567,9.091722017,0.04602121,0.034866866,0.018127717,0.0031281,0.326356294,0.498278278,0.090608075,0.068558782,0.101548791,0.068558782,0.043713861,0.042899353,0.064348039,0.040228858,0.066758223,0.037323568,0.029587243,0.03138781,0.029587243,0.031143663,0.015093448,0.00988348,0.020523563,0.007942396,0.083146412,0.043274585,116
1,117,4.246936761,19.23105208,37.27093928,113.5025252,0.047920959,0.238902882,0.039368279,0.065751135,0.596496417,0.51360095,0.122438394,0.301670849,0.259723812,0.550255597,0.047188186,0.213678356,0.101833167,0.310116189,0.08145266,0.293293655,0.031570915,0.090684369,0.031570915,0.090684369,0.020222963,0.049489199,0.062927202,0.101115641,0.142450601,0.378271163,117
1,118,10.44280158,20.60202949,197.4765091,266.2302893,0.050804913,0.036293585,0.029770352,0.051499199,2.011107868,12.14251094,0.088670179,0.168871596,0.245838106,0.313130379,0.036641409,0.072287823,0.085784756,0.115651733,0.081193253,0.083360039,0.028351262,0.027878232,0.028351262,0.027878232,0.008638647,0.044966182,0.041788767,0.088468297,0.109811552,0.192713819,118
1,119,4.053971155,3.237216759,44.26297403,16.53099874,0.049790189,0.030861372,0.032562755,0.001464866,0.307160875,0.243736545,0.063553825,0.037384603,0.181429774,0.037811857,0.039358943,0.031429289,0.086790145,0.032413723,0.086091399,0.032257572,0.030395972,0.02778668,0.030395972,0.027435722,0.006069788,0.001928621,0.038836736,0.002079936,0.113054097,0.0338674,119
1,120,4.591927979,7.696559124,42.31155876,28.53344024,0.052994583,0.032166019,0.024490733,0.002456702,0.195875645,4.125533229,0.055954833,0.2800183,0.127412826,0.2800183,0.042517852,0.071264436,0.078939475,0.05323403,0.080842301,0.034149691,0.03257801,0.026291294,0.03257801,0.026291294,0.004796166,0.069997337,0.026480549,0.045801258,0.10464637,0.04415961,120
1,121,4.490775924,3.227618841,41.45404746,15.93014428,0.056122683,0.03088426,0.024032965,0.00094606,0.56347848,0.151504201,0.063324943,0.035538264,0.156389713,0.035767149,0.044027215,0.031643322,0.082908095,0.031860289,0.084122986,0.031784542,0.034683757,0.028244449,0.034683757,0.028244449,0.006467339,0.001421687,0.029652396,0.001340779,0.106385902,0.032837417,121
